"page","primary claim","current evidence","needed evidence","owner input required"
"https://reumlab.com/cost/fitness/","피트니스·헬스장 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/flower/","꽃집·화훼 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/foodtech/","푸드테크·식단 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/franchise/","프랜차이즈 본사 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/funeral/","상조·장례 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/furniture/","가구·리빙 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/game-studio/","게임 개발 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/golf/","골프·스포츠 예약 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/golf-range/","골프연습장 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/grocery/","동네마트·장보기 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/hair-salon/","미용실 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/hospital/","병원·의원 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/","업종별 앱 개발 비용 — 100개 업종 가격대·견적 기준","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/cost/insurance/","보험 설계 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/interior/","인테리어·시공 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/kids-cafe/","키즈카페 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/labor-hr/","노무·인사 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/laundry/","세탁·수거배송 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/law-firm/","법무법인·변호사 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/liquor-shop/","주류·와인샵 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/loan/","대출·금융 상담 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/lodging/","숙박·펜션 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/logistics/","물류·배송 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/manufacturing/","제조·공장 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/marketing-agency/","마케팅 대행 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/marketplace/","중고거래·마켓 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/massage/","마사지·테라피 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/math-academy/","수학·입시학원 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/moving/","이사·용달 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/music-academy/","음악학원 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/nail-shop/","네일·왁싱샵 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/nonprofit/","비영리·협회 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/o2o/","O2O 플랫폼 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/optician/","안경원 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/oriental-medicine/","한의원 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/parking/","주차장 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/party-room/","파티룸·대여공간 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/patent/","특허·지식재산 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/pc-cafe/","PC방·무인매장 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/pet/","펫·반려동물 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/pharmacy/","약국 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/photo-studio/","사진관·스튜디오 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/physical-therapy/","도수치료·재활 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/pilates/","필라테스·요가 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/postpartum/","산후조리원 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/printing/","인쇄·간판 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/property-mgmt/","임대·건물관리 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/psychology/","심리상담센터 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/realestate/","부동산·중개 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/recruiting/","채용·헤드헌팅 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/rental/","렌탈·대여 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/rental-car/","렌터카·차량대여 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/resort/","리조트·워터파크 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/restaurant/","식당·외식 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/screen-golf/","스크린골프 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/security/","보안·경비 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/senior/","요양·주간보호 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/shopping/","쇼핑몰·커머스 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/sidedish/","반찬·밀키트 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/skin-clinic/","피부과·성형외과 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/solar/","태양광·에너지 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/speech/","언어·발달치료 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/storage/","셀프스토리지 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/studycafe/","스터디카페·독서실 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/subscription/","구독 서비스 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/swimming/","수영장·스포츠센터 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/taekwondo/","태권도·체육관 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/tailor/","맞춤정장·수선 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/tax-accounting/","세무·회계 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/telemedicine/","비대면 진료 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/translation/","번역·통역 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/travel/","여행·투어 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/tutoring/","과외·교습 매칭 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/university/","대학·평생교육 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/unmanned-store/","무인매장 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/used-car/","중고차 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/wedding/","웨딩·돌잔치 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/wholesale/","도소매·유통 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/cost/yoga/","요가원 앱 개발 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/data-seo/","데이터·SEO 자동화 구축 수작업으로 만들 수 없는 규모를 자동화로","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/enterprise-ai/","우리 회사 자료로 답하는 사내 AI 구축","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/erp/","맞춤형 ERP·관리 시스템 개발 엑셀과 반복 입력을 우리 회사 운영 시스템으로","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/flutter/dongtan/","동탄 Flutter 앱개발","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/flutter/hwaseong/","화성 Flutter 앱개발","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/flutter/","Flutter 앱개발 외주","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/flutter/suwon/","수원 Flutter 앱개발","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/flutter-development/","Flutter 앱개발 · Flutter Development","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/guide/academy-app-guide/","학원 앱 만들기, 등하원 알림이 먼저다","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/agency-choice/","개발 업체를 고를 때 무엇을 확인해야 할까","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/ai-automation-guide/","AI 업무 자동화, 어떤 업무부터 적용할 수 있을까","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/app-cost/","앱개발 비용, 무엇이 가격을 결정할까","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/app-duration/","앱개발 기간은 무엇으로 정해질까","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/b2b-saas-guide/","B2B SaaS 만들기, 한 팀의 문제부터 풀어라","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/booking-app-guide/","예약 앱 만들기, 노쇼와 응대를 함께 줄여라","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/cafe-app-guide/","카페 앱 만들기, 수수료 없이 단골을 잡아라","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/chatbot-cost/","AI 챗봇 개발 비용, 단계별로 접근하기","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/cleaning-app-guide/","청소 앱 만들기, 준비된 방문을 만들어라","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/community-app-guide/","커뮤니티 앱 만들기, 기능보다 활동이 먼저다","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/delivery-app-guide/","배달 앱 만들기, 수수료 없이 단골을 확보하라","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/dental-app-guide/","치과 앱 만들기, 리콜을 먼저 설계하라","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/dev-process/","외주 개발은 어떤 순서로 진행될까","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/dongtan-hwaseong/","동탄·화성에서 앱·홈페이지 개발 업체 고르기","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/enterprise-ai-adoption/","기업 AI 도입 전 무엇부터 정해야 할까?","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/enterprise-ai-cost/","사내 AI 구축 비용은 무엇에 따라 달라질까?","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/erp-cost/","맞춤형 ERP 구축 비용, 무엇이 가격을 결정할까","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/fitness-app-guide/","헬스장 앱 만들기, 데스크 문의부터 줄여라","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/flutter-cost/","Flutter 앱개발 비용이 합리적인 이유","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/hair-salon-app-guide/","미용실 앱 만들기, 지정 손님 재방문을 설계하라","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/hospital-app-guide/","병원 앱 만들기, 무엇부터 준비할까","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/","개발 가이드 모음 — 비용·견적·업종별 앱 만들기","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/guide/interior-app-guide/","인테리어 앱 만들기, 진행을 투명하게 공유하라","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/kids-cafe-app-guide/","키즈카페 앱 만들기, 주말 혼잡부터 관리하라","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/lodging-app-guide/","숙박 앱 만들기, 직접 예약을 키워라","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/manufacturing-app-guide/","제조 시스템 만들기, ERP를 다 만들지 마라","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/mvp-cost/","MVP 개발 비용, 범위 분할로 줄이기","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/mvp-priority/","MVP에 넣을 기능은 어떻게 고를까","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/non-developer-app/","비개발자 대표의 앱개발 외주 가이드","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/outsourcing-checklist/","외주 개발을 맡기기 전에 확인할 15가지","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/outsourcing-cost/","앱개발 외주 비용, 숨은 비용 없이 잡는 법","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/pet-app-guide/","반려동물 앱 만들기, 매일 여는 이유를 만들어라","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/pilates-app-guide/","필라테스 앱 만들기, 정원과 회차를 먼저 잡아라","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/quote/","앱개발 외주 견적을 빨리 받는 법","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/rag-development/","RAG 구축, 사내 문서를 AI에 연결하는 방법","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/realestate-app-guide/","부동산 앱 만들기, 지도 비용부터 이해하라","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/restaurant-app-guide/","식당 앱 만들기, 테이블 오더와 웨이팅부터","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/shopping-app-guide/","쇼핑몰 앱 만들기, 매출 흐름부터 검증하라","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/startup-mvp/","스타트업 MVP 개발, 빠른 검증을 위한 전략","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/studycafe-app-guide/","스터디카페 무인 시스템, 과금 흐름부터 잡아라","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/subscription-app-guide/","구독 앱 만들기, 결제보다 갱신·해지가 어렵다","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/taekwondo-app-guide/","태권도 앱 만들기, 차량 안전 알림이 먼저다","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/web-cost/","웹사이트 제작 비용, 어떻게 책정될까","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/wedding-app-guide/","웨딩 앱 만들기, 중복 예약과 견적부터 잡아라","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/guide/wholesale-app-guide/","B2B 주문 시스템 만들기, 차등 단가부터 자동화하라","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/h/academy/","학원","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/h/cafe/","카페","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/h/gym/","헬스장","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/h/restaurant/","식당","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/h/service-plan/","서비스 기획","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/h/shopping-mall/","쇼핑몰 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/h/suwon/","수원","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/","아이디어를 실제로 운영 가능한 서비스 로 만듭니다.","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/l/academy-shopping-mall/","학원 쇼핑몰제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/l/cafe-app-dev-out/","카페 앱개발외주","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/l/gym-web-dev/","헬스장 웹개발","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/l/restaurant-website-dev/","식당 웹사이트제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/l/service-plan-cost/","서비스기획 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/l/shopping-mall-cost/","쇼핑몰제작 비용","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/l/suwon-shopping-mall/","수원 쇼핑몰제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/maintenance/","앱·웹 유지보수 — 타사 개발 앱도 이어받습니다","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/mvp/dongtan/","동탄 MVP 개발","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/mvp/hwaseong/","화성 MVP 개발","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/mvp/","앱·웹 MVP 개발 아이디어를 직접 써볼 수 있는 서비스로","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/mvp/suwon/","수원 MVP 개발","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/mvp-development/","MVP 개발 · Startup MVP Development","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/nocode-limit/","노코드 한계, 맞춤개발로 넘어서기","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/platform/","플랫폼·매칭 서비스 개발 고객과 공급자를 잇는 전체 흐름을 설계합니다","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/portfolio/ai-sales/","AI 기반 영업 자동화 SaaS 개발 사례","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/portfolio/ai-work-hub/","AI 업무 자동화 허브 개발 사례","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/portfolio/b2b-lead/","B2B 파트너·리드 관리 앱 개발 사례","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/portfolio/data-crawl/","대규모 데이터 수집·검색 시스템 개발 사례","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/portfolio/digital-market/","디지털 상품 마켓플레이스 개발 사례","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/portfolio/edu-erp/","교육기관 운영 ERP 개발 사례","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/portfolio/edu-review/","지역 교육정보 탐색·리뷰 앱 개발 사례","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/portfolio/gov-search/","공공정보 AI 탐색 서비스 개발 사례","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/portfolio/","서비스 이름보다, 해결한 문제를 보여드립니다","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/portfolio/life-match/","생활서비스 매칭 플랫폼 개발 사례","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/portfolio/pseo-engine/","대규모 SEO 페이지 자동화 시스템 개발 사례","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/portfolio/quote-doc/","견적·청구 문서 자동화 도구 개발 사례","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/portfolio/research-writer/","연구·문서 작성 보조 서비스 개발 사례","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/portfolio/sns-content/","SNS 콘텐츠 자동화 서비스 개발 사례","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/portfolio/soho-saas/","소상공인 운영 SaaS 개발 사례","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/portfolio/space-booking/","공간 예약·운영 웹 개발 사례","strong","검수일과 원문 연결 유지","no"
"https://reumlab.com/privacy/","개인정보처리방침","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/realestate-landing/","광고 클릭을 실제 문의로 연결하는 부동산 랜딩페이지","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/refund/","취소 및 환불 안내","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/renewal/","웹사이트 리뉴얼 — 오래된 홈페이지를 검색되는 사이트로","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/reservation-commerce/","예약·결제 시스템 개발 예약부터 결제와 운영까지 한곳에서","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/service-renewal/","기존 서비스 개선·인수 개발 멈춰 있는 서비스를 다시 운영 가능한 상태로","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/soho/","소상공인 홈페이지 제작 광고 없이 검색으로 손님이 찾아오게","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/solution/academy/","학원·교육 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/agriculture/","농업·산지직거래 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/animal-hospital/","동물병원 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/art-academy/","미술학원 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
