"canonical URL","page type","primary intent","target audience","Google clicks","Google impressions","Google CTR","Google average position","Bing clicks","Bing citations","Naver impressions","Naver clicks","organic sessions","AI referral sessions","successful leads","backlinks / independent mentions","first-party evidence","content uniqueness","query overlap","closest competing internal URL","index status","action","reason","priority","owner"
"https://reumlab.com/app/parking/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/party-room/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/patent/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/pc-cafe/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/pet/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/pharmacy/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/photo-studio/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/physical-therapy/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/pilates/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/postpartum/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/printing/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/property-mgmt/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/psychology/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/realestate/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/recruiting/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/rental/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/rental-car/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/resort/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/restaurant/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/screen-golf/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/security/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/senior/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/shopping/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/sidedish/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/skin-clinic/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/solar/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/speech/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/storage/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/studycafe/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/app/subscription/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
